4.5e-1 0.01 1.70598e1 1.70598e1
4.6e-1 0.01 1.71584e1 1.71584e1
4.7e-1 0.01 1.72548e1 1.72548e1
4.8e-1 0.01 1.73491e1 1.73491e1
4.9e-1 0.01 1.74416e1 1.74416e1
5.0e-1 0.01 1.7532e1 1.7532e1
5.1e-1 0.01 1.76212e1 1.76212e1
5.2e-1 0.01 1.77081e1 1.77081e1
5.3e-1 0.01 1.77937e1 1.77937e1
5.4e-1 0.01 1.78772e1 1.78772e1
5.5e-1 0.01 1.79594e1 1.79594e1
5.6e-1 0.01 1.80403e1 1.80403e1
5.7e-1 0.01 1.81197e1 1.81197e1
5.8e-1 0.01 1.81972e1 1.81972e1
5.9e-1 0.01 1.82742e1 1.82742e1
6.0e-1 0.01 1.83492e1 1.83492e1
6.1e-1 0.01 1.84235e1 1.84235e1
6.2e-1 0.01 1.84961e1 1.84961e1
6.3e-1 0.01 1.8568e1 1.8568e1
6.4e-1 0.01 1.86382e1 1.86382e1
6.5e-1 0.01 1.87077e1 1.87077e1
6.6e-1 0.01 1.87764e1 1.87764e1
6.7e-1 0.01 1.88438e1 1.88438e1
6.8e-1 0.01 1.89104e1 1.89104e1
6.9e-1 0.01 1.8976e1 1.8976e1
7.0e-1 0.01 1.904e1 1.904e1
7.1e-1 0.01 1.91037e1 1.91037e1
7.2e-1 0.01 1.91661e1 1.91661e1
7.3e-1 0.01 1.92279e1 1.92279e1
7.4e-1 0.01 1.9289e1 1.9289e1
7.5e-1 0.01 1.93489e1 1.93489e1
7.6e-1 0.01 1.94081e1 1.94081e1
7.7e-1 0.01 1.94669e1 1.94669e1
7.8e-1 0.01 1.95248e1 1.95248e1
7.9e-1 0.01 1.95822e1 1.95822e1
8.0e-1 0.01 1.9638e1 1.9638e1
8.1e-1 0.01 1.96944e1 1.96944e1
8.2e-1 0.01 1.97487e1 1.97487e1
8.3e-1 0.01 1.98036e1 1.98036e1
8.4e-1 0.01 1.98573e1 1.98573e1
8.5e-1 0.01 1.99097e1 1.99097e1
8.6e-1 0.01 1.99625e1 1.99625e1
8.7e-1 0.01 2.00145e1 2.00145e1
8.8e-1 0.01 2.00655e1 2.00655e1
8.9e-1 0.01 2.01161e1 2.01161e1
9.0e-1 0.01 2.01665e1 2.01665e1
9.1e-1 0.01 2.02159e1 2.02159e1
9.2e-1 0.01 2.02647e1 2.02647e1
9.3e-1 0.01 2.03136e1 2.03136e1
9.4e-1 0.01 2.03613e1 2.03613e1
9.5e-1 0.01 2.04083e1 2.04083e1
9.6e-1 0.01 2.04555e1 2.04555e1
9.7e-1 0.01 2.05017e1 2.05017e1
9.8e-1 0.01 2.05475e1 2.05475e1
9.9e-1 0.01 2.05934e1 2.05934e1
1.0e0 0.01 2.0638e1 2.0638e1

1.0e-2 0.0201 -3.1287e0 -3.1287e0
2.0e-2 0.0201 -2.2273e-2 -2.2273e-2
3.0e-2 0.0201 1.79497e0 1.79497e0
4.0e-2 0.0201 3.08403e0 3.08403e0
5.0e-2 0.0201 4.084e0 4.084e0
6.0e-2 0.0201 4.9017e0 4.9017e0
7.0e-2 0.0201 5.592e0 5.592e0
8.0e-2 0.0201 6.1906e0 6.1906e0
9.0e-2 0.0201 6.7184e0 6.7184e0
1.0e-1 0.0201 7.1904e0 7.1904e0
1.1e-1 0.0201 7.6176e0 7.6176e0
1.2e-1 0.0201 8.0077e0 8.0077e0
1.3e-1 0.0201 8.3664e0 8.3664e0
1.4e-1 0.0201 8.6986e0 8.6986e0
1.5e-1 0.0201 9.0074e0 9.0074e0
1.6e-1 0.0201 9.2967e0 9.2967e0
1.7e-1 0.0201 9.5685e0 9.5685e0
1.8e-1 0.0201 9.8247e0 9.8247e0
1.9e-1 0.0201 1.00668e1 1.00668e1
2.0e-1 0.0201 1.02966e1 1.02966e1
2.1e-1 0.0201 1.05154e1 1.05154e1
2.2e-1 0.0201 1.07239e1 1.07239e1
2.3e-1 0.0201 1.09233e1 1.09233e1
2.4e-1 0.0201 1.11139e1 1.11139e1
2.5e-1 0.0201 1.12968e1 1.12968e1
2.6e-1 0.0201 1.14731e1 1.14731e1
2.7e-1 0.0201 1.16422e1 1.16422e1
2.8e-1 0.0201 1.18048e1 1.18048e1
2.9e-1 0.0201 1.19623e1 1.19623e1
3.0e-1 0.0201 1.2114e1 1.2114e1
3.1e-1 0.0201 1.2261e1 1.2261e1
3.2e-1 0.0201 1.24031e1 1.24031e1
3.3e-1 0.0201 1.2541e1 1.2541e1
3.4e-1 0.0201 1.26752e1 1.26752e1
3.5e-1 0.0201 1.28047e1 1.28047e1
3.6e-1 0.0201 1.2931e1 1.2931e1
3.7e-1 0.0201 1.30537e1 1.30537e1
3.8e-1 0.0201 1.3173e1 1.3173e1
3.9e-1 0.0201 1.32898e1 1.32898e1
4.0e-1 0.0201 1.3403e1 1.3403e1
4.1e-1 0.0201 1.35138e1 1.35138e1
4.2e-1 0.0201 1.36217e1 1.36217e1
4.3e-1 0.0201 1.37273e1 1.37273e1
4.4e-1 0.0201 1.38301e1 1.38301e1
4.5e-1 0.0201 1.39311e1 1.39311e1
4.6e-1 0.0201 1.40295e1 1.40295e1
4.7e-1 0.0201 1.4126e1 1.4126e1
4.8e-1 0.0201 1.42201e1 1.42201e1
4.9e-1 0.0201 1.43127e1 1.43127e1
5.0e-1 0.0201 1.4403e1 1.4403e1
5.1e-1 0.0201 1.44928e1 1.44928e1
5.2e-1 0.0201 1.45795e1 1.45795e1
5.3e-1 0.0201 1.46648e1 1.46648e1
5.4e-1 0.0201 1.47485e1 1.47485e1
5.5e-1 0.0201 1.48305e1 1.48305e1
5.6e-1 0.0201 1.49112e1 1.49112e1
5.7e-1 0.0201 1.49904e1 1.49904e1
5.8e-1 0.0201 1.50687e1 1.50687e1
5.9e-1 0.0201 1.5145e1 1.5145e1
6.0e-1 0.0201 1.52208e1 1.52208e1
6.1e-1 0.0201 1.52946e1 1.52946e1
6.2e-1 0.0201 1.53674e1 1.53674e1
6.3e-1 0.0201 1.5439e1 1.5439e1
6.4e-1 0.0201 1.55096e1 1.55096e1
6.5e-1 0.0201 1.55794e1 1.55794e1
6.6e-1 0.0201 1.56479e1 1.56479e1
6.7e-1 0.0201 1.57152e1 1.57152e1
6.8e-1 0.0201 1.57814e1 1.57814e1
6.9e-1 0.0201 1.58469e1 1.58469e1
7.0e-1 0.0201 1.59111e1 1.59111e1
7.1e-1 0.0201 1.59747e1 1.59747e1
7.2e-1 0.0201 1.60374e1 1.60374e1
7.3e-1 0.0201 1.60992e1 1.60992e1
7.4e-1 0.0201 1.61601e1 1.61601e1
7.5e-1 0.0201 1.62204e1 1.62204e1
7.6e-1 0.0201 1.62798e1 1.62798e1
7.7e-1 0.0201 1.63383e1 1.63383e1
7.8e-1 0.0201 1.6396e1 1.6396e1
7.9e-1 0.0201 1.64532e1 1.64532e1
8.0e-1 0.0201 1.65097e1 1.65097e1
8.1e-1 0.0201 1.65652e1 1.65652e1
8.2e-1 0.0201 1.662e1 1.662e1
8.3e-1 0.0201 1.66745e1 1.66745e1
8.4e-1 0.0201 1.67284e1 1.67284e1
8.5e-1 0.0201 1.67812e1 1.67812e1
8.6e-1 0.0201 1.68336e1 1.68336e1
8.7e-1 0.0201 1.68854e1 1.68854e1
8.8e-1 0.0201 1.69365e1 1.69365e1
8.9e-1 0.0201 1.69875e1 1.69875e1
9.0e-1 0.0201 1.70374e1 1.70374e1
9.1e-1 0.0201 1.70871e1 1.70871e1
9.2e-1 0.0201 1.71358e1 1.71358e1
9.3e-1 0.0201 1.71843e1 1.71843e1
9.4e-1 0.0201 1.72324e1 1.72324e1
9.5e-1 0.0201 1.72795e1 1.72795e1
9.6e-1 0.0201 1.73267e1 1.73267e1
9.7e-1 0.0201 1.7373e1 1.7373e1
9.8e-1 0.0201 1.7419e1 1.7419e1
9.9e-1 0.0201 1.74646e1 1.74646e1
1.0e0 0.0201 1.75095e1 1.75095e1

1.0e-2 0.0302 -4.953e0 -4.953e0
2.0e-2 0.0302 -1.8466e0 -1.8466e0
3.0e-2 0.0302 -2.96675e-2 -2.96675e-2
4.0e-2 0.0302 1.26028e0 1.26028e0
5.0e-2 0.0302 2.2597e0 2.2597e0
6.0e-2 0.0302 3.07672e0 3.07672e0
7.0e-2 0.0302 3.7675e0 3.7675e0
8.0e-2 0.0302 4.3668e0 4.3668e0
9.0e-2 0.0302 4.8944e0 4.8944e0
1.0e-1 0.0302 5.366e0 5.366e0
1.1e-1 0.0302 5.793e0 5.793e0
1.2e-1 0.0302 6.183e0 6.183e0
1.3e-1 0.0302 6.5417e0 6.5417e0
1.4e-1 0.0302 6.874e0 6.874e0
1.5e-1 0.0302 7.183e0 7.183e0
1.6e-1 0.0302 7.4728e0 7.4728e0
1.7e-1 0.0302 7.7441e0 7.7441e0
1.8e-1 0.0302 8.0005e0 8.0005e0
1.9e-1 0.0302 8.2425e0 8.2425e0
2.0e-1 0.0302 8.4724e0 8.4724e0
2.1e-1 0.0302 8.691e0 8.691e0
2.2e-1 0.0302 8.8994e0 8.8994e0
2.3e-1 0.0302 9.0987e0 9.0987e0
2.4e-1 0.0302 9.2894e0 9.2894e0
2.5e-1 0.0302 9.4722e0 9.4722e0
2.6e-1 0.0302 9.648e0 9.648e0
2.7e-1 0.0302 9.8172e0 9.8172e0
2.8e-1 0.0302 9.9802e0 9.9802e0
2.9e-1 0.0302 1.01373e1 1.01373e1
3.0e-1 0.0302 1.02893e1 1.02893e1
3.1e-1 0.0302 1.04364e1 1.04364e1
3.2e-1 0.0302 1.05786e1 1.05786e1
3.3e-1 0.0302 1.07166e1 1.07166e1
3.4e-1 0.0302 1.08504e1 1.08504e1
3.5e-1 0.0302 1.09802e1 1.09802e1
3.6e-1 0.0302 1.11064e1 1.11064e1
3.7e-1 0.0302 1.12292e1 1.12292e1
3.8e-1 0.0302 1.13495e1 1.13495e1
3.9e-1 0.0302 1.14656e1 1.14656e1
4.0e-1 0.0302 1.15793e1 1.15793e1
4.1e-1 0.0302 1.16895e1 1.16895e1
4.2e-1 0.0302 1.17975e1 1.17975e1
4.3e-1 0.0302 1.19032e1 1.19032e1
4.4e-1 0.0302 1.2006e1 1.2006e1
4.5e-1 0.0302 1.21068e1 1.21068e1
4.6e-1 0.0302 1.22052e1 1.22052e1
4.7e-1 0.0302 1.23015e1 1.23015e1
4.8e-1 0.0302 1.23958e1 1.23958e1
4.9e-1 0.0302 1.24884e1 1.24884e1
5.0e-1 0.0302 1.25787e1 1.25787e1
5.1e-1 0.0302 1.26675e1 1.26675e1
5.2e-1 0.0302 1.27545e1 1.27545e1
5.3e-1 0.0302 1.28398e1 1.28398e1
5.4e-1 0.0302 1.29237e1 1.29237e1
5.5e-1 0.0302 1.30057e1 1.30057e1
5.6e-1 0.0302 1.30865e1 1.30865e1
5.7e-1 0.0302 1.31659e1 1.31659e1
5.8e-1 0.0302 1.32437e1 1.32437e1
5.9e-1 0.0302 1.33203e1 1.33203e1
6.0e-1 0.0302 1.33957e1 1.33957e1
6.1e-1 0.0302 1.34698e1 1.34698e1
6.2e-1 0.0302 1.35428e1 1.35428e1
6.3e-1 0.0302 1.36145e1 1.36145e1
6.4e-1 0.0302 1.3685e1 1.3685e1
6.5e-1 0.0302 1.37544e1 1.37544e1
6.6e-1 0.0302 1.3823e1 1.3823e1
6.7e-1 0.0302 1.38902e1 1.38902e1
6.8e-1 0.0302 1.39568e1 1.39568e1
6.9e-1 0.0302 1.40222e1 1.40222e1
7.0e-1 0.0302 1.40866e1 1.40866e1
7.1e-1 0.0302 1.41502e1 1.41502e1
7.2e-1 0.0302 1.4213e1 1.4213e1
7.3e-1 0.0302 1.42746e1 1.42746e1
7.4e-1 0.0302 1.43356e1 1.43356e1
7.5e-1 0.0302 1.43958e1 1.43958e1
7.6e-1 0.0302 1.44559e1 1.44559e1
7.7e-1 0.0302 1.45139e1 1.45139e1
7.8e-1 0.0302 1.45718e1 1.45718e1
7.9e-1 0.0302 1.46288e1 1.46288e1
8.0e-1 0.0302 1.46857e1 1.46857e1
8.1e-1 0.0302 1.47412e1 1.47412e1
8.2e-1 0.0302 1.47958e1 1.47958e1
8.3e-1 0.0302 1.48505e1 1.48505e1
8.4e-1 0.0302 1.49039e1 1.49039e1
8.5e-1 0.0302 1.49567e1 1.49567e1
8.6e-1 0.0302 1.50095e1 1.50095e1
8.7e-1 0.0302 1.50615e1 1.50615e1
8.8e-1 0.0302 1.51125e1 1.51125e1
8.9e-1 0.0302 1.51628e1 1.51628e1
9.0e-1 0.0302 1.52133e1 1.52133e1
9.1e-1 0.0302 1.52628e1 1.52628e1
9.2e-1 0.0302 1.53113e1 1.53113e1
9.3e-1 0.0302 1.536e1 1.536e1
9.4e-1 0.0302 1.5408e1 1.5408e1
9.5e-1 0.0302 1.5455e1 1.5455e1
9.6e-1 0.0302 1.55023e1 1.55023e1
9.7e-1 0.0302 1.55489e1 1.55489e1
9.8e-1 0.0302 1.55948e1 1.55948e1
9.9e-1 0.0302 1.56403e1 1.56403e1
1.0e0 0.0302 1.56851e1 1.56851e1

1.0e-2 0.0403 -6.246e0 -6.246e0
2.0e-2 0.0403 -3.1398e0 -3.1398e0
3.0e-2 0.0403 -1.32259e0 -1.32259e0
4.0e-2 0.0403 -3.3388e-2 -3.3388e-2
5.0e-2 0.0403 9.6666e-1 9.6666e-1
6.0e-2 0.0403 1.78395e0 1.78395e0
7.0e-2 0.0403 2.47478e0 2.47478e0
8.0e-2 0.0403 3.073e0 3.073e0
9.0e-2 0.0403 3.6009e0 3.6009e0
1.0e-1 0.0403 4.073e0 4.073e0
1.1e-1 0.0403 4.5001e0 4.5001e0
1.2e-1 0.0403 4.8906e0 4.8906e0
1.3e-1 0.0403 5.249e0 5.249e0
1.4e-1 0.0403 5.5809e0 5.5809e0
1.5e-1 0.0403 5.8902e0 5.8902e0
1.6e-1 0.0403 6.1794e0 6.1794e0
1.7e-1 0.0403 6.451e0 6.451e0
1.8e-1 0.0403 6.7072e0 6.7072e0
1.9e-1 0.0403 6.9495e0 6.9495e0
2.0e-1 0.0403 7.1793e0 7.1793e0
2.1e-1 0.0403 7.399e0 7.399e0
2.2e-1 0.0403 7.6065e0 7.6065e0
2.3e-1 0.0403 7.8058e0 7.8058e0
2.4e-1 0.0403 7.9968e0 7.9968e0
2.5e-1 0.0403 8.1795e0 8.1795e0
2.6e-1 0.0403 8.3554e0 8.3554e0
2.7e-1 0.0403 8.5243e0 8.5243e0
2.8e-1 0.0403 8.6873e0 8.6873e0
2.9e-1 0.0403 8.8445e0 8.8445e0
3.0e-1 0.0403 8.9964e0 8.9964e0
3.1e-1 0.0403 9.1434e0 9.1434e0
3.2e-1 0.0403 9.2857e0 9.2857e0
3.3e-1 0.0403 9.4235e0 9.4235e0
3.4e-1 0.0403 9.5572e0 9.5572e0
3.5e-1 0.0403 9.6872e0 9.6872e0
3.6e-1 0.0403 9.8135e0 9.8135e0
3.7e-1 0.0403 9.9362e0 9.9362e0
3.8e-1 0.0403 1.00558e1 1.00558e1
3.9e-1 0.0403 1.01721e1 1.01721e1
4.0e-1 0.0403 1.02856e1 1.02856e1
4.1e-1 0.0403 1.03963e1 1.03963e1
4.2e-1 0.0403 1.05043e1 1.05043e1
4.3e-1 0.0403 1.06097e1 1.06097e1
4.4e-1 0.0403 1.07127e1 1.07127e1
4.5e-1 0.0403 1.08134e1 1.08134e1
4.6e-1 0.0403 1.09122e1 1.09122e1
4.7e-1 0.0403 1.10085e1 1.10085e1
4.8e-1 0.0403 1.11029e1 1.11029e1
4.9e-1 0.0403 1.1195e1 1.1195e1
5.0e-1 0.0403 1.12857e1 1.12857e1
5.1e-1 0.0403 1.13754e1 1.13754e1
5.2e-1 0.0403 1.14622e1 1.14622e1
5.3e-1 0.0403 1.15474e1 1.15474e1
5.4e-1 0.0403 1.16309e1 1.16309e1
5.5e-1 0.0403 1.17128e1 1.17128e1
5.6e-1 0.0403 1.17941e1 1.17941e1
5.7e-1 0.0403 1.18733e1 1.18733e1
5.8e-1 0.0403 1.19513e1 1.19513e1
5.9e-1 0.0403 1.20274e1 1.20274e1
6.0e-1 0.0403 1.2103e1 1.2103e1
6.1e-1 0.0403 1.21768e1 1.21768e1
6.2e-1 0.0403 1.22499e1 1.22499e1
6.3e-1 0.0403 1.23216e1 1.23216e1
6.4e-1 0.0403 1.2392e1 1.2392e1
6.5e-1 0.0403 1.24617e1 1.24617e1
6.6e-1 0.0403 1.253e1 1.253e1
6.7e-1 0.0403 1.25974e1 1.25974e1
6.8e-1 0.0403 1.26637e1 1.26637e1
6.9e-1 0.0403 1.27293e1 1.27293e1
7.0e-1 0.0403 1.27937e1 1.27937e1
7.1e-1 0.0403 1.28572e1 1.28572e1
7.2e-1 0.0403 1.29199e1 1.29199e1
7.3e-1 0.0403 1.29816e1 1.29816e1
7.4e-1 0.0403 1.30426e1 1.30426e1
7.5e-1 0.0403 1.31029e1 1.31029e1
7.6e-1 0.0403 1.31621e1 1.31621e1
7.7e-1 0.0403 1.32207e1 1.32207e1
7.8e-1 0.0403 1.32787e1 1.32787e1
7.9e-1 0.0403 1.33356e1 1.33356e1
8.0e-1 0.0403 1.3392e1 1.3392e1
8.1e-1 0.0403 1.34476e1 1.34476e1
8.2e-1 0.0403 1.35027e1 1.35027e1
8.3e-1 0.0403 1.35571e1 1.35571e1
8.4e-1 0.0403 1.36108e1 1.36108e1
8.5e-1 0.0403 1.36638e1 1.36638e1
8.6e-1 0.0403 1.37161e1 1.37161e1
8.7e-1 0.0403 1.37679e1 1.37679e1
8.8e-1 0.0403 1.38191e1 1.38191e1
8.9e-1 0.0403 1.38698e1 1.38698e1
9.0e-1 0.0403 1.392e1 1.392e1
9.1e-1 0.0403 1.39693e1 1.39693e1
9.2e-1 0.0403 1.40186e1 1.40186e1
9.3e-1 0.0403 1.4067e1 1.4067e1
9.4e-1 0.0403 1.4115e1 1.4115e1
9.5e-1 0.0403 1.41621e1 1.41621e1
9.6e-1 0.0403 1.42091e1 1.42091e1
9.7e-1 0.0403 1.42557e1 1.42557e1
9.8e-1 0.0403 1.43016e1 1.43016e1
9.9e-1 0.0403 1.43471e1 1.43471e1
1.0e0 0.0403 1.4392e1 1.4392e1

1.0e-2 0.0504 -7.2484e0 -7.2484e0
2.0e-2 0.0504 -4.142e0 -4.142e0
3.0e-2 0.0504 -2.32474e0 -2.32474e0
4.0e-2 0.0504 -1.03568e0 -1.03568e0
5.0e-2 0.0504 -3.5628e-2 -3.5628e-2
6.0e-2 0.0504 7.8162e-1 7.8162e-1
7.0e-2 0.0504 1.47276e0 1.47276e0
8.0e-2 0.0504 2.07094e0 2.07094e0
9.0e-2 0.0504 2.5986e0 2.5986e0
1.0e-1 0.0504 3.07072e0 3.07072e0
1.1e-1 0.0504 3.498e0 3.498e0
1.2e-1 0.0504 3.888e0 3.888e0
1.3e-1 0.0504 4.247e0 4.247e0
1.4e-1 0.0504 4.579e0 4.579e0
1.5e-1 0.0504 4.888e0 4.888e0
1.6e-1 0.0504 5.1772e0 5.1772e0
1.7e-1 0.0504 5.4489e0 5.4489e0
1.8e-1 0.0504 5.705e0 5.705e0
1.9e-1 0.0504 5.9473e0 5.9473e0
2.0e-1 0.0504 6.177e0 6.177e0
2.1e-1 0.0504 6.3957e0 6.3957e0
2.2e-1 0.0504 6.6043e0 6.6043e0
2.3e-1 0.0504 6.8034e0 6.8034e0
2.4e-1 0.0504 6.9943e0 6.9943e0
2.5e-1 0.0504 7.1771e0 7.1771e0
2.6e-1 0.0504 7.3534e0 7.3534e0
2.7e-1 0.0504 7.5221e0 7.5221e0
2.8e-1 0.0504 7.6854e0 7.6854e0
2.9e-1 0.0504 7.8427e0 7.8427e0
3.0e-1 0.0504 7.9942e0 7.9942e0
3.1e-1 0.0504 8.1415e0 8.1415e0
3.2e-1 0.0504 8.2835e0 8.2835e0
3.3e-1 0.0504 8.4215e0 8.4215e0
3.4e-1 0.0504 8.5553e0 8.5553e0
3.5e-1 0.0504 8.6852e0 8.6852e0
3.6e-1 0.0504 8.8113e0 8.8113e0
3.7e-1 0.0504 8.9342e0 8.9342e0
3.8e-1 0.0504 9.0536e0 9.0536e0
3.9e-1 0.0504 9.17e0 9.17e0
4.0e-1 0.0504 9.2834e0 9.2834e0
4.1e-1 0.0504 9.3939e0 9.3939e0
4.2e-1 0.0504 9.5021e0 9.5021e0
4.3e-1 0.0504 9.6075e0 9.6075e0
4.4e-1 0.0504 9.7107e0 9.7107e0
4.5e-1 0.0504 9.8112e0 9.8112e0
4.6e-1 0.0504 9.9098e0 9.9098e0
4.7e-1 0.0504 1.00063e1 1.00063e1
4.8e-1 0.0504 1.01006e1 1.01006e1
4.9e-1 0.0504 1.01929e1 1.01929e1
5.0e-1 0.0504 1.02834e1 1.02834e1
5.1e-1 0.0504 1.03722e1 1.03722e1
5.2e-1 0.0504 1.04591e1 1.04591e1
5.3e-1 0.0504 1.05446e1 1.05446e1
5.4e-1 0.0504 1.06285e1 1.06285e1
5.5e-1 0.0504 1.07108e1 1.07108e1
5.6e-1 0.0504 1.07913e1 1.07913e1
5.7e-1 0.0504 1.08707e1 1.08707e1
5.8e-1 0.0504 1.09486e1 1.09486e1
5.9e-1 0.0504 1.10252e1 1.10252e1
6.0e-1 0.0504 1.11006e1 1.11006e1
6.1e-1 0.0504 1.11746e1 1.11746e1
6.2e-1 0.0504 1.12474e1 1.12474e1
6.3e-1 0.0504 1.132e1 1.132e1
6.4e-1 0.0504 1.13907e1 1.13907e1
6.5e-1 0.0504 1.146e1 1.146e1
6.6e-1 0.0504 1.15283e1 1.15283e1
6.7e-1 0.0504 1.15955e1 1.15955e1
6.8e-1 0.0504 1.16618e1 1.16618e1
6.9e-1 0.0504 1.17276e1 1.17276e1
7.0e-1 0.0504 1.17917e1 1.17917e1
7.1e-1 0.0504 1.18555e1 1.18555e1
7.2e-1 0.0504 1.19179e1 1.19179e1
7.3e-1 0.0504 1.19798e1 1.19798e1
7.4e-1 0.0504 1.20404e1 1.20404e1
7.5e-1 0.0504 1.21007e1 1.21007e1
7.6e-1 0.0504 1.21602e1 1.21602e1
7.7e-1 0.0504 1.22185e1 1.22185e1
7.8e-1 0.0504 1.22763e1 1.22763e1
7.9e-1 0.0504 1.23335e1 1.23335e1
8.0e-1 0.0504 1.239e1 1.239e1
8.1e-1 0.0504 1.24457e1 1.24457e1
8.2e-1 0.0504 1.25008e1 1.25008e1
8.3e-1 0.0504 1.25548e1 1.25548e1
8.4e-1 0.0504 1.26086e1 1.26086e1
8.5e-1 0.0504 1.26616e1 1.26616e1
8.6e-1 0.0504 1.27141e1 1.27141e1
8.7e-1 0.0504 1.27657e1 1.27657e1
8.8e-1 0.0504 1.28171e1 1.28171e1
8.9e-1 0.0504 1.28677e1 1.28677e1
9.0e-1 0.0504 1.29176e1 1.29176e1
9.1e-1 0.0504 1.29672e1 1.29672e1
9.2e-1 0.0504 1.3016e1 1.3016e1
9.3e-1 0.0504 1.30647e1 1.30647e1
9.4e-1 0.0504 1.31125e1 1.31125e1
9.5e-1 0.0504 1.316e1 1.316e1
9.6e-1 0.0504 1.32068e1 1.32068e1
9.7e-1 0.0504 1.32532e1 1.32532e1
9.8e-1 0.0504 1.32993e1 1.32993e1
9.9e-1 0.0504 1.33447e1 1.33447e1
1.0e0 0.0504 1.33897e1 1.33897e1

1.0e-2 0.0605 -8.0669e0 -8.0669e0
2.0e-2 0.0605 -4.9605e0 -4.9605e0
3.0e-2 0.0605 -3.1436e0 -3.1436e0
4.0e-2 0.0605 -1.85417e0 -1.85417e0
5.0e-2 0.0605 -8.5417e-1 -8.5417e-1
6.0e-2 0.0605 -3.7196e-2 -3.7196e-2
7.0e-2 0.0605 6.5381e-1 6.5381e-1
8.0e-2 0.0605 1.25276e0 1.25276e0
9.0e-2 0.0605 1.78041e0 1.78041e0
1.0e-1 0.0605 2.25218e0 2.25218e0
1.1e-1 0.0605 2.67935e0 2.67935e0
1.2e-1 0.0605 3.06929e0 3.06929e0
1.3e-1 0.0605 3.428e0 3.428e0
1.4e-1 0.0605 3.7602e0 3.7602e0
1.5e-1 0.0605 4.0692e0 4.0692e0
1.6e-1 0.0605 4.3591e0 4.3591e0
1.7e-1 0.0605 4.6303e0 4.6303e0
1.8e-1 0.0605 4.8866e0 4.8866e0
1.9e-1 0.0605 5.1288e0 5.1288e0
2.0e-1 0.0605 5.3586e0 5.3586e0
2.1e-1 0.0605 5.5772e0 5.5772e0
2.2e-1 0.0605 5.7857e0 5.7857e0
2.3e-1 0.0605 5.9848e0 5.9848e0
2.4e-1 0.0605 6.1757e0 6.1757e0
2.5e-1 0.0605 6.3585e0 6.3585e0
2.6e-1 0.0605 6.5344e0 6.5344e0
2.7e-1 0.0605 6.7035e0 6.7035e0
2.8e-1 0.0605 6.8665e0 6.8665e0
2.9e-1 0.0605 7.0238e0 7.0238e0
3.0e-1 0.0605 7.1754e0 7.1754e0
3.1e-1 0.0605 7.3233e0 7.3233e0
3.2e-1 0.0605 7.4655e0 7.4655e0
3.3e-1 0.0605 7.603e0 7.603e0
3.4e-1 0.0605 7.7365e0 7.7365e0
3.5e-1 0.0605 7.8664e0 7.8664e0
3.6e-1 0.0605 7.993e0 7.993e0
3.7e-1 0.0605 8.1158e0 8.1158e0
3.8e-1 0.0605 8.235e0 8.235e0
3.9e-1 0.0605 8.3516e0 8.3516e0
4.0e-1 0.0605 8.4648e0 8.4648e0
4.1e-1 0.0605 8.5757e0 8.5757e0
4.2e-1 0.0605 8.6836e0 8.6836e0
4.3e-1 0.0605 8.7892e0 8.7892e0
